particle_id,vx,vy,vz,px,py,pz,q,nhits
211674199008215040,-0.0216039,0.00530647,3.26302,-0.707714,0.0965977,-16.015,1,13
211674336447168512,-0.0216039,0.00530647,3.26302,-0.132047,0.361485,-7.3952,-1,15
211674405166645248,-0.0216039,0.00530647,3.26302,-0.356566,-0.200631,-2.57792,-1,8
211674473886121984,-0.0216039,0.00530647,3.26302,-0.144994,0.131386,-0.937459,1,13
211674542605598720,-0.0216039,0.00530647,3.26302,-0.190765,-0.918357,-3.14637,1,13
211674611325075456,-0.0216039,0.00530647,3.26302,-0.310865,-0.543532,-1.20116,-1,14
211674680044552192,-0.0216039,0.00530647,3.26302,1.17301,-0.336446,2.42495,-1,12
211674748764028928,-0.0216039,0.00530647,3.26302,0.650922,0.196342,1.4593,1,13
211674817483505664,-0.0216039,0.00530647,3.26302,0.68913,0.644877,7.58556,-1,15
211674886202982400,-0.0216039,0.00530647,3.26302,1.57854,-0.390218,10.7288,1,14
211675092361412608,-0.0216039,0.00530647,3.26302,0.771052,-0.996004,16.4915,1,14
211675435958796288,-0.0216039,0.00530647,3.26302,0.173932,-0.279865,-0.143993,1,14
211675642117226496,-0.0216039,0.00530647,3.26302,-0.284311,0.0398806,2.1536,-1,13
211675848275656704,-0.0216039,0.00530647,3.26302,0.0980478,-0.407852,2.03861,1,12
211675916995133440,-0.0216039,0.00530647,3.26302,0.841059,-0.282258,4.11967,-1,2
211675985714610176,-0.0216039,0.00530647,3.26302,0.400156,0.193391,-0.742249,1,12
211676054434086912,-0.0216039,0.00530647,3.26302,-0.1791,-0.0987278,-0.203094,-1,11
211676123153563648,-0.0216039,0.00530647,3.26302,0.172583,0.188208,-0.485185,1,13
211676191873040384,-0.0216039,0.00530647,3.26302,0.0561471,-0.320683,-5.30778,-1,10
211676398031470592,-0.0216039,0.00530647,3.26302,0.150397,0.1182,-4.6208,1,11
211676466750947328,-0.0216039,0.00530647,3.26302,-0.461201,-0.544363,-12.0312,-1,14
211676810348331008,-0.0216039,0.00530647,3.26302,-1.91587,0.144179,1.94559,1,11
211676879067807744,-0.0216039,0.00530647,3.26302,-0.433162,0.128185,1.03808,-1,10
211677016506761216,-0.0216039,0.00530647,3.26302,-0.133793,0.291222,0.00366468,-1,10
211677085226237952,-0.0216039,0.00530647,3.26302,0.00516798,0.15912,-0.541663,1,7
211677153945714688,-0.0216039,0.00530647,3.26302,0.161585,1.12155,-7.19088,-1,14
211677222665191424,-0.0216039,0.00530647,3.26302,0.0678017,-0.290147,-1.94205,1,12
211677291384668160,-0.0216039,0.00530647,3.26302,0.255116,0.196661,-0.736346,-1,1
211677360104144896,-0.0216039,0.00530647,3.26302,0.53411,0.421177,-11.1939,1,15
211677703701528576,-0.0216039,0.00530647,3.26302,0.141857,0.337617,-2.40368,1,13
211677772421005312,-0.0216039,0.00530647,3.26302,-0.0598628,-0.498847,-1.31841,-1,4
211677841140482048,-0.0216039,0.00530647,3.26302,-0.139422,0.268343,-0.358959,-1,12
211677909859958784,-0.0216039,0.00530647,3.26302,-0.374129,0.565243,0.0800817,1,8
211677978579435520,-0.0216039,0.00530647,3.26302,0.0430186,-0.137755,0.192856,-1,0
211678047298912256,-0.0216039,0.00530647,3.26302,0.488742,-0.0335845,2.25812,1,10
211678734493679616,-0.0216039,0.00530647,3.26302,-0.164432,-0.0110548,0.968568,1,13
211678803213156352,-0.0216039,0.00530647,3.26302,-0.340011,-0.203726,1.85348,-1,6
211678871932633088,-0.0216039,0.00530647,3.26302,0.174792,1.82867,1.65187,-1,6
211678940652109824,-0.0216039,0.00530647,3.26302,0.37813,-0.0458182,0.642144,1,11
211679009371586560,-0.0216039,0.00530647,3.26302,-0.176633,0.224863,-0.447633,1,11
211679078091063296,-0.0216039,0.00530647,3.26302,0.136773,0.0891313,-2.29205,-1,10
211679146810540032,-0.0216039,0.00530647,3.26302,0.0947117,0.462786,-1.87935,1,6
211679215530016768,-0.0216039,0.00530647,3.26302,0.2032,0.187765,-0.255327,-1,7
211679284249493504,-0.0216039,0.00530647,3.26302,1.06151,1.20281,-2.41151,-1,11
211679352968970240,-0.0216039,0.00530647,3.26302,-0.201267,0.257775,-6.01848,1,0
211680177602691072,-0.0216039,0.00530647,3.26302,-0.446932,0.542282,-17.6183,-1,0
211680246322167808,-0.0216039,0.00530647,3.26302,-0.410562,0.789713,-8.06225,1,13
211680315041644544,-0.0216039,0.00530647,3.26302,-0.604448,0.343693,-7.6012,1,10
211680383761121280,-0.0216039,0.00530647,3.26302,-0.26452,-0.725266,-5.56245,1,10
211680452480598016,-0.0216039,0.00530647,3.26302,-0.428061,-0.217678,-3.59433,-1,12
211680589919551488,-0.0216039,0.00530647,3.26302,-0.170412,-1.78606,-7.72267,-1,5
211680658639028224,-0.0216039,0.00530647,3.26302,-0.409229,-0.486448,-0.804404,1,12
211680796077981696,-0.0216039,0.00530647,3.26302,0.37017,-0.494205,-0.490744,-1,10
211680933516935168,-0.0216039,0.00530647,3.26302,0.0663368,-0.397447,0.200795,1,14
211681002236411904,-0.0216039,0.00530647,3.26302,-0.133872,0.211381,0.100874,1,10
211681070955888640,-0.0216039,0.00530647,3.26302,-0.428786,-0.283678,1.15345,-1,8
211681208394842112,-0.0216039,0.00530647,3.26302,0.203058,-0.461955,10.1205,-1,14
211681345833795584,-0.0216039,0.00530647,3.26302,-0.14785,0.0813082,4.47599,-1,13
211669732259008513,308.093,-73.7226,1498.5,-0.100016,0.0342144,0.30567,1,0
211670350734299137,604.877,-445.778,-1800,0.183003,0.314009,0.0596701,-1,0
211670831770636289,243.176,-78.0376,-623.75,-0.0358538,0.338495,-0.0555203,1,2
211670831770640386,243.176,-78.0376,-623.75,0.0902922,-0.332265,-0.0785185,1,9
211670831770644482,243.176,-78.0376,-623.75,0.0373454,0.0954238,0.00332534,-1,0
211670969209589761,33.8621,-10.6961,-233.253,-0.235619,-0.21074,0.261867,1,7
211671450245926913,0.328412,18.9973,-29.863,0.0983676,-0.114539,-0.176073,1,2
211671450245931010,0.328412,18.9973,-29.863,0.0564914,0.199456,-0.119293,1,10
211671450245935106,0.328412,18.9973,-29.863,-0.0987286,-0.0240514,0.166814,1,1
211672824635461633,483.396,-135.847,609.101,0.0839829,-0.133723,0.0243344,-1,2
211673236952322049,-323.914,-568.979,379.682,0.099452,0.0772592,0.198968,-1,0
211673236952326146,-323.914,-568.979,379.682,-0.0710494,0.161065,-0.0981235,1,0
211673236952330242,-323.914,-568.979,379.682,-0.0331823,0.0969889,0.0828648,-1,0
211673374391275521,701.711,544.391,-2144.5,0.170942,0.0632989,0.0461378,1,0
211673374391279618,701.711,544.391,-2144.5,-0.0904261,-0.266137,-0.181494,1,2
211674405183426561,-211.73,-184.97,-1798.5,-0.0548828,-0.264244,-0.109716,-1,1
211674405183430658,-211.73,-184.97,-1798.5,-0.150728,-0.0270488,-0.0616595,1,0
211674405183434754,-211.73,-184.97,-1798.5,0.0878263,-0.0727189,0.11471,-1,0
211675848292438017,-51.0829,-503.409,2550,0.378389,0.132204,-0.0206345,1,0
211675917011914753,68.5932,-21.2596,337.402,-0.0824526,0.10472,0.905795,1,0
211675917011918850,68.5932,-21.2596,337.402,0.382582,0.34345,0.647494,1,2
211675917011922946,68.5932,-21.2596,337.402,-0.0316771,-0.130885,0.848716,-1,0
211675917011927042,68.5932,-21.2596,337.402,0.440563,-0.477475,1.39574,1,6
211675917011931138,68.5932,-21.2596,337.402,0.183181,-0.0758349,0.23949,1,7
211676191889821697,15.7896,-65.8285,-1100,-0.0585658,0.1351,0.101392,1,1
211676191889825794,15.7896,-65.8285,-1100,0.0330662,-0.0966932,-0.181283,1,0
211676191889829890,15.7896,-65.8285,-1100,0.0155439,-0.142417,0.094238,1,0
211677291418226689,871.845,286.669,1220,0.352209,-0.139245,-0.0840315,-1,0
211677291418230786,871.845,286.669,1220,-0.150173,0.0145602,0.00542335,-1,0
211677291401449473,55.7377,50.1295,-168.158,-0.00173785,0.260244,0.0302824,1,9
211677291401457666,55.7377,50.1295,-168.158,0.0563198,0.0994968,-0.0263735,-1,1
211677772437786625,-0.260906,-200,-523.937,-0.141556,-0.218396,-0.334626,1,7
211677909876740097,-176.18,463.573,66.7842,0.0523244,0.21146,0.0638113,-1,4
211677909876744194,-176.18,463.573,66.7842,-0.130068,-0.0349934,0.0581557,1,0
211678803229937665,-118.215,-90.9773,700,0.0132925,-0.119103,-0.0217337,1,0
211678803229941762,-118.215,-90.9773,700,-0.022632,-0.177168,-0.146373,1,6
211678871949414401,13.5706,359.301,326.289,0.129559,0.0416965,-0.0714741,-1,1
211678871949418498,13.5706,359.301,326.289,-0.426825,0.135151,-0.0532447,1,6
211678871949422594,13.5706,359.301,326.289,0.305442,-0.188374,0.126561,-1,2
211679215546798081,145.924,325.944,-335.1,0.295147,0.331066,-0.137442,1,6
211679215546802178,145.924,325.944,-335.1,-0.0391427,-0.101498,0.0706686,1,0
211679352985751553,-11.445,15.1661,-346.131,-0.260356,-0.0852867,-0.217822,1,12
211679352985755650,-11.445,15.1661,-346.131,0.240406,-0.0153411,0.0816339,1,10
211679352985759746,-11.445,15.1661,-346.131,-0.117707,0.0458436,-0.0557412,1,1
211680177619472385,-12.2104,14.557,-472.649,0.186768,0.0429188,-0.0707625,-1,6
211680177619476482,-12.2104,14.557,-472.649,0.111779,0.0822532,-0.130093,1,0
211681070972669953,-336.53,-416.477,1221.5,0.0483166,0.105796,0.163063,1,1
211682788942807040,-0.0216039,0.00530647,3.26302,0.297962,-0.00460155,0.766395,1,13
211682857662283776,-0.0216039,0.00530647,3.26302,0.459081,-0.251547,1.51381,-1,13
211683338698620928,-0.0216039,0.00530647,3.26302,-0.174168,0.0799622,-0.401609,1,8
211683407418097664,-0.0216039,0.00530647,3.26302,0.0734302,-0.0905137,-1.5054,-1,0
211685262843969536,-0.0216039,0.00530647,3.26302,-0.0484414,-0.143621,0.296251,1,4
211685331563446272,-0.0216039,0.00530647,3.26302,-0.364007,0.221059,0.680166,-1,5
211685400282923008,-0.0216039,0.00530647,3.26302,0.272657,0.263218,-0.418738,1,1
211685469002399744,-0.0216039,0.00530647,3.26302,0.129357,-0.07314,-0.103239,-1,0
211685331580227585,-184.33,77.6046,326.521,0.0472391,0.116645,-0.00410538,1,0
211685331580231682,-184.33,77.6046,326.521,-0.271884,0.0533219,0.0849845,1,7
211685400299704321,23.5059,21.6218,-32.0685,0.0199281,0.273965,-0.216522,-1,15
211685400299708418,23.5059,21.6218,-32.0685,0.186542,-0.120126,0.157171,1,9
211685400299712514,23.5059,21.6218,-32.0685,0.0353257,0.0975656,-0.287117,1,1
211685675160829952,-0.0216039,0.00530647,3.26302,0.0660776,0.100483,-1.54048,1,0
211685743880306688,-0.0216039,0.00530647,3.26302,0.235331,0.332819,-2.81085,-1,10
211685812599783424,-0.0216039,0.00530647,3.26302,0.456052,0.653548,-6.66476,1,14
211685881319260160,-0.0216039,0.00530647,3.26302,1.18276,0.710878,-9.15062,-1,12
211685950038736896,-0.0216039,0.00530647,3.26302,0.26477,0.116645,-1.53142,1,12
211686018758213632,-0.0216039,0.00530647,3.26302,0.226782,0.0967127,-2.46641,-1,0
211686018791780354,-621.239,-197.438,1182.66,-0.204584,-0.182717,0.103351,1,0
211686018791784450,-621.239,-197.438,1182.66,0.205384,0.280027,0.0836451,-1,2
211686018791792642,-145.062,97.3417,-120.693,0.170266,-0.0330512,-0.256014,1,9
211686018774994945,17.293,7.87112,-186.99,0.100244,0.0148091,0.0782747,-1,0
211686018774999042,17.293,7.87112,-186.99,0.132212,-0.179108,0.20835,1,10
211686018775011330,17.293,7.87112,-186.99,-0.161071,0.0237301,0.0575819,1,4
211686362355597312,-0.0216039,0.00530647,3.26302,-0.218803,-0.0070254,-5.8131,1,12
211686774672457728,-0.0216039,0.00530647,3.26302,0.189217,-0.0869128,-0.32464,1,9
211686843391934464,-0.0216039,0.00530647,3.26302,0.135875,-0.210654,-0.0970073,-1,10
211686843408715777,726.598,368.245,-421.614,0.267661,0.0391125,0.132225,-1,2
211688286500945920,-0.0216039,0.00530647,3.26302,-0.397627,-0.0815103,9.61523,-1,11
211688973695713280,-0.0216039,0.00530647,3.26302,0.415271,-0.220671,0.193948,1,13
211689042415190016,-0.0216039,0.00530647,3.26302,0.259556,0.238384,-0.0168895,-1,16
211689179854143488,-0.0216039,0.00530647,3.26302,-0.377472,-0.123232,0.0191728,-1,11
211689248573620224,-0.0216039,0.00530647,3.26302,-0.442637,0.117185,-0.113305,1,11
211689386012573696,-0.0216039,0.00530647,3.26302,-1.07551,0.579176,-1.93077,1,5
211689454732050432,-0.0216039,0.00530647,3.26302,-0.72009,0.323456,-0.75141,-1,14
211689386029355009,-221.237,138.687,-409.035,0.00108718,0.381098,0.0118909,1,6
211689729609957376,-0.0216039,0.00530647,3.26302,-0.0154545,0.612646,-1.63672,1,13
211689798329434112,-0.0216039,0.00530647,3.26302,0.673419,0.410109,-1.44861,-1,11
211690004487864320,-0.0216039,0.00530647,3.26302,-0.0601673,0.148323,-1.08857,1,12
211690073207341056,-0.0216039,0.00530647,3.26302,-0.670819,0.0433158,-5.78108,-1,15
211690141926817792,-25.7414,-14.1322,-521.846,-0.505716,-0.249747,-9.07464,1,4
211690141943599105,-35.6451,-18.9857,-700,-0.205576,-0.021457,0.0743127,-1,4
211690622963154944,-0.0216039,0.00530647,3.26302,-0.466552,0.359672,-5.23934,1,13
211690691682631680,-0.0216039,0.00530647,3.26302,-0.100493,0.22156,-4.93836,-1,12
211690760402108416,-0.0216039,0.00530647,3.26302,-0.596911,0.456282,-5.11214,1,1
211690829121585152,-0.0216039,0.00530647,3.26302,-0.596792,0.674574,-9.91921,-1,11
211690760418889729,-27.9217,21.9414,-238.14,-0.107866,0.472634,-0.0641382,1,9
211690760418893826,-27.9217,21.9414,-238.14,0.0763373,-0.400427,0.10586,1,8
211691172718968832,-0.0216039,0.00530647,3.26302,0.187918,-0.243942,-0.545926,1,13
211691241438445568,-0.0216039,0.00530647,3.26302,0.206,-0.420866,-1.48176,-1,4
211691585035829248,-0.0216039,0.00530647,3.26302,0.0782034,-0.220115,0.86769,-1,16
211691722474782720,-0.0216039,0.00530647,3.26302,0.121007,0.148749,1.68707,-1,4
211691791194259456,-0.0216039,0.00530647,3.26302,0.216033,-0.0157109,1.43487,1,12
211691859913736192,-0.0216039,0.00530647,3.26302,0.281665,-0.0734941,1.69016,-1,11
211691722491564033,47.8189,80.3724,822,0.127731,0.000668864,0.166588,1,1
211693577900654592,-53.6342,-18.5469,337.675,-0.413651,0.00657994,1.61044,1,4
211693646620131328,-53.6342,-18.5469,337.675,0.0401288,-0.135834,0.719426,-1,0
211693577917435905,-276.165,18.5235,1215.5,-0.226629,0.057,-0.0147206,1,0
211693577917440002,-276.165,18.5235,1215.5,-0.15497,-0.0961724,0.175069,1,2
211696120521293824,11.9177,-4.93071,13.5308,0.331385,0.0150504,0.392486,-1,12
211701137043095552,-0.0216039,0.00530647,3.26302,-0.406901,0.77748,0.488067,1,12
211701205762572288,-0.0216039,0.00530647,3.26302,0.202791,0.186083,-0.0707322,-1,14
211701549359955968,-0.0216039,0.00530647,3.26302,-0.101792,-0.0758723,-0.113846,1,0
211701618079432704,-0.0216039,0.00530647,3.26302,-0.109797,-0.11363,-0.0108223,-1,6
211701824237862912,-0.0216039,0.00530647,3.26302,-0.0769893,0.151535,-0.00398379,1,13
211701892957339648,-0.0216039,0.00530647,3.26302,-0.396635,0.195819,-0.418624,-1,10
216173125711167488,-0.00586947,0.00597368,5.37963,0.506588,-0.525694,-19.6334,1,12
216173263150120960,-0.00586947,0.00597368,5.37963,1.22219,-2.02162,-24.117,1,0
216173469308551168,-0.00586947,0.00597368,5.37963,1.07962,0.195538,-2.77229,-1,12
216173538028027904,-0.00586947,0.00597368,5.37963,0.22321,-0.367224,-3.33108,1,15
216173606747504640,-0.00586947,0.00597368,5.37963,1.13584,0.634987,-15.7397,-1,12
216173675466981376,-0.00586947,0.00597368,5.37963,-0.417599,0.303403,-2.71675,1,10
216173744186458112,-0.00586947,0.00597368,5.37963,-1.02695,-0.266906,-7.80981,-1,1
216173881625411584,-0.00586947,0.00597368,5.37963,-1.8629,0.392971,-21.7043,-1,12
216174293942272000,-0.00586947,0.00597368,5.37963,0.387319,0.273096,5.82248,-1,11
216174362661748736,-0.00586947,0.00597368,5.37963,0.257615,0.514319,0.965538,-1,4
216174431381225472,-0.00586947,0.00597368,5.37963,0.558207,-0.181295,2.8624,1,14
216175256014946304,-0.00586947,0.00597368,5.37963,0.267066,0.110349,-2.249,-1,12
216175393453899776,-0.00586947,0.00597368,5.37963,0.394129,0.333821,1.14615,-1,10
216175874490236928,-0.00586947,0.00597368,5.37963,-0.118587,0.0449387,0.00148741,-1,0
216175943209713664,-0.00586947,0.00597368,5.37963,-0.0100858,-0.20888,-0.0648411,1,10
216176011929190400,-0.00586947,0.00597368,5.37963,0.242044,-0.104646,-0.204478,-1,13
216176080648667136,-0.00586947,0.00597368,5.37963,0.0539347,0.792539,-0.629293,1,12
216176905282387968,-0.00586947,0.00597368,5.37963,0.946514,0.115395,-7.89842,1,12
216176974001864704,-0.00586947,0.00597368,5.37963,0.392424,-0.297089,-2.2643,-1,14
216177042721341440,-0.00586947,0.00597368,5.37963,0.174599,-1.03908,-0.275837,1,12
216177111440818176,-0.00586947,0.00597368,5.37963,0.0384026,-0.334527,-0.891182,1,2
216177180160294912,-0.00586947,0.00597368,5.37963,-0.0615161,0.427083,-1.52914,-1,13
216177248879771648,-0.00586947,0.00597368,5.37963,0.54833,0.0313992,-2.48588,1,0
216177317599248384,-0.00586947,0.00597368,5.37963,0.180803,0.232579,-3.20448,-1,9
216177386318725120,-0.00586947,0.00597368,5.37963,-0.203948,-0.356007,-4.6274,1,0
216177455038201856,-0.00586947,0.00597368,5.37963,-0.649888,0.000384991,-16.5978,1,1
216177523757678592,-0.00586947,0.00597368,5.37963,-0.383136,0.0997502,-7.47082,-1,14
216178142232969216,-0.00586947,0.00597368,5.37963,-0.292421,0.0498526,6.25421,-1,13
216178348391399424,-0.00586947,0.00597368,5.37963,-0.751527,-0.292703,9.99902,-1,9
216178417110876160,-0.00586947,0.00597368,5.37963,-0.105978,0.287374,0.697237,1,13
216178485830352896,-0.00586947,0.00597368,5.37963,-0.934049,-0.277691,4.97328,1,11
216178554549829632,-0.00586947,0.00597368,5.37963,-0.666304,-0.00281766,-1.37367,-1,11
216178623269306368,-0.00586947,0.00597368,5.37963,-0.407266,0.187155,-0.073305,1,13
216178691988783104,-0.00586947,0.00597368,5.37963,-0.0272914,0.132335,-0.791974,-1,0
216178829427736576,-0.00586947,0.00597368,5.37963,0.551387,0.488719,16.76,-1,13
216179035586166784,-0.00586947,0.00597368,5.37963,0.499186,0.266973,-0.0419219,1,12
216179104305643520,-0.00586947,0.00597368,5.37963,-0.0103008,-0.387118,0.264356,1,10
216179173025120256,-0.00586947,0.00597368,5.37963,0.048515,0.220813,0.331763,-1,10
216179241744596992,-0.00586947,0.00597368,5.37963,0.160456,0.207239,2.35126,1,10
216179585341980672,-0.00586947,0.00597368,5.37963,-0.0385843,0.163897,-0.867257,1,9
216179654061457408,-0.00586947,0.00597368,5.37963,0.616768,-0.852042,-3.40757,-1,10
216173263166902273,16.7053,-27.8973,-326.616,0.111996,0.1146,-0.329198,-1,6
216173263166906370,16.7053,-27.8973,-326.616,-0.127355,-0.0456779,-0.0748709,1,0
216173744220033026,-199.717,-10.6348,-1432.09,-0.263636,0.0144512,-0.034781,-1,1
216173744203239425,-34.2805,-9.26764,-256.01,-0.514292,0.500703,-1.5173,1,7
216173744203243522,-34.2805,-9.26764,-256.01,-0.540424,-0.617652,-1.56658,1,8
216173744203247618,-34.2805,-9.26764,-256.01,0.450199,-0.0781852,-1.99661,1,13
216173744203251714,-34.2805,-9.26764,-256.01,-0.215824,-0.0520497,-1.55972,1,6
216174362695315458,-249.935,427.103,569.502,-0.227892,0.28747,0.0643108,1,5
216174362678530049,83.0828,241.499,434.218,0.0544609,-0.481417,-0.0925127,1,9
216174362678534146,83.0828,241.499,434.218,-0.0592814,0.161132,0.0540587,-1,2
216177111457599489,3.87806,-74.8641,-192.62,0.171171,0.119325,0.0250128,1,6
216177111457603586,3.87806,-74.8641,-192.62,-0.290717,-0.166201,-0.0903438,1,12
216177317616029697,93.1451,176.986,-2186.31,-0.0312837,-0.133212,0.089038,1,0
216177317616033794,93.1451,176.986,-2186.31,0.0287686,0.144151,0.0876058,1,0
216177386335506433,-18.4462,-30.3444,-394.954,0.0439318,0.149249,-0.0589845,-1,2
216177386335510530,-18.4462,-30.3444,-394.954,-0.270413,-0.271075,0.231664,1,11
216177455054983169,-32.2253,0.482272,-817.5,0.301376,-0.145084,0.242101,1,9
216177455054987266,-32.2253,0.482272,-817.5,-0.195455,0.0949942,-0.0692262,-1,4
216179241761378305,215.055,180.351,2545.5,-0.0460489,0.177167,0.299283,1,2
216182059243143168,-0.00586947,0.00597368,5.37963,0.114644,-0.0342889,2.87942,1,0
216182196682096640,-0.00586947,0.00597368,5.37963,0.101269,-0.103971,1.02947,1,0
216182265401573376,-0.00586947,0.00597368,5.37963,-0.279239,-0.151975,5.37836,-1,13
216182334121050112,-0.00586947,0.00597368,5.37963,0.0781647,-0.165045,0.211872,1,12
216184808022212608,-5.99107,-3.46069,7.37529,-0.195727,-0.158651,0.274786,1,13
216184876741689344,-5.99107,-3.46069,7.37529,-0.502981,-0.246045,-0.0418139,-1,10
216184945461166080,1.18994,12.1754,-9.06108,0.173157,0.117431,-0.14554,1,9
216185014180642816,1.18994,12.1754,-9.06108,-0.11329,0.491817,-0.577421,-1,12
216185014197424129,-522.173,625.207,-947.916,0.0896608,0.150554,0.047763,1,7
216185082900119552,-23.1953,-10.585,-205.341,-0.354366,-0.23808,-1.91165,1,10
216185151619596288,-23.1953,-10.585,-205.341,-0.166637,0.000130299,-2.82266,-1,10
216185082916900865,-355.061,-129.731,-1800,-0.0470905,-0.423035,0.0215789,1,0
216186869606514688,59.2946,-8.89416,100.664,0.562358,-0.105479,0.900789,1,3
216187350642851840,25.7517,-39.2238,1339.81,0.108254,-0.0533814,0.903671,-1,1
216187694240235520,20.6726,17.1545,-796.306,0.721809,0.488381,-21.6922,1,10
216188381435002880,-0.00586947,0.00597368,5.37963,-0.209955,0.337728,-1.32619,1,11
216188450154479616,-0.00586947,0.00597368,5.37963,-0.818926,-0.10345,-5.83834,-1,15
220676450460631040,-0.0215424,0.00567734,-4.09596,0.415966,0.238692,-7.38689,-1,0
220676587899584512,-0.0215424,0.00567734,-4.09596,-0.436033,0.53189,-0.452853,1,12
220676656619061248,-0.0215424,0.00567734,-4.09596,-0.113974,-0.247949,-3.82599,1,12
220676725338537984,-0.0215424,0.00567734,-4.09596,-0.0491217,0.882839,-0.124696,-1,12
220676794058014720,-0.0215424,0.00567734,-4.09596,-0.483879,1.57124,-0.396096,1,12
220676862777491456,-0.0215424,0.00567734,-4.09596,-0.145295,-0.595562,-1.60833,-1,12
220676931496968192,-0.0215424,0.00567734,-4.09596,-0.160492,0.451913,-0.393044,1,14
220677000216444928,-0.0215424,0.00567734,-4.09596,0.0515048,0.702269,-2.08955,-1,11
220677068935921664,-0.0215424,0.00567734,-4.09596,-0.647313,1.96598,-9.65153,1,12
220677137655398400,-0.0215424,0.00567734,-4.09596,-0.294875,1.5787,-14.8158,-1,6
220677206374875136,-0.0215424,0.00567734,-4.09596,-0.441594,-0.225018,1.2171,1,0
220677275094351872,-0.0215424,0.00567734,-4.09596,0.371715,-0.241904,0.745046,-1,12
220677343813828608,-0.0215424,0.00567734,-4.09596,-0.131515,0.965056,-1.87214,1,10
220677549972258816,-0.0215424,0.00567734,-4.09596,0.608194,0.0226504,-1.33831,1,13
220677618691735552,-0.0215424,0.00567734,-4.09596,0.220563,0.278648,-0.16951,-1,10
220677687411212288,-0.0215424,0.00567734,-4.09596,0.123825,0.0752389,-0.140294,1,0
220677756130689024,-0.0215424,0.00567734,-4.09596,-0.0209083,-0.119403,0.123483,-1,0
220677824850165760,-0.0215424,0.00567734,-4.09596,0.916388,0.321901,0.666838,-1,13
220677893569642496,-0.0215424,0.00567734,-4.09596,0.288954,0.149992,0.144355,1,15
220678031008595968,-0.0215424,0.00567734,-4.09596,0.173473,0.476914,2.06767,-1,4
220678099728072704,-0.0215424,0.00567734,-4.09596,-0.161984,0.59716,7.56928,-1,13
220678168447549440,-0.0215424,0.00567734,-4.09596,-0.215267,0.488452,-0.318424,1,13
220678237167026176,-0.0215424,0.00567734,-4.09596,0.318426,0.288559,-0.021663,-1,13
220678305886502912,-0.0215424,0.00567734,-4.09596,0.581439,-0.135114,-1.21219,1,13
220678374605979648,-0.0215424,0.00567734,-4.09596,0.212837,-0.856836,-14.3019,1,13
220678443325456384,-0.0215424,0.00567734,-4.09596,0.279012,-0.967695,-13.2162,-1,13
220678649483886592,-0.0215424,0.00567734,-4.09596,-0.6416,0.513106,-0.131936,-1,10
220678718203363328,-0.0215424,0.00567734,-4.09596,0.282566,-0.874614,0.229177,1,10
220679130520223744,-0.0215424,0.00567734,-4.09596,1.04732,-0.109502,-3.9994,1,5
220679267959177216,-0.0215424,0.00567734,-4.09596,0.0758298,-0.366515,1.66055,1,14
220679336678653952,-0.0215424,0.00567734,-4.09596,0.380067,0.651153,7.27109,-1,13
220679474117607424,-0.0215424,0.00567734,-4.09596,-0.3687,0.647828,-1.13571,1,11
220679542837084160,-0.0215424,0.00567734,-4.09596,0.538491,-0.620595,10.2014,-1,13
220679748995514368,-0.0215424,0.00567734,-4.09596,-0.0899751,0.155172,-0.0817935,-1,9
220679817714991104,-0.0215424,0.00567734,-4.09596,0.228278,-0.423888,0.297252,1,3
220679886434467840,-0.0215424,0.00567734,-4.09596,-0.0842031,0.203861,0.483306,-1,11
220679955153944576,-0.0215424,0.00567734,-4.09596,-0.142376,-0.236931,-2.64633,1,1
220680023873421312,-0.0215424,0.00567734,-4.09596,0.0506145,-0.158184,-1.3501,1,14
220680092592898048,-0.0215424,0.00567734,-4.09596,-0.0799402,0.0769993,-0.945177,-1,0
220680230031851520,-0.0215424,0.00567734,-4.09596,-0.651044,-0.638281,-18.918,-1,13
220680436190281728,-0.0215424,0.00567734,-4.09596,1.37672,-0.301347,-29.2872,1,13
220680642348711936,-0.0215424,0.00567734,-4.09596,-0.148295,0.0244328,-0.404828,1,0
220680711068188672,-0.0215424,0.00567734,-4.09596,-0.432507,-0.25118,0.0707268,1,12
220680848507142144,-0.0215424,0.00567734,-4.09596,-0.0090623,-0.251828,-3.84977,-1,11
220680985946095616,-0.0215424,0.00567734,-4.09596,-0.465223,-0.416413,14.4697,1,11
220681466982432768,-0.0215424,0.00567734,-4.09596,-0.545537,-0.307241,-4.72778,-1,3
220681535701909504,-0.0215424,0.00567734,-4.09596,-0.131106,0.245157,-6.35168,-1,14
220681604421386240,-0.0215424,0.00567734,-4.09596,-0.282261,-0.182342,-6.54345,1,17
220681673140862976,-0.0215424,0.00567734,-4.09596,-0.0744198,-0.429946,-1.23556,1,12
220681741860339712,-0.0215424,0.00567734,-4.09596,-0.847013,-0.336728,-0.513859,1,3
220681810579816448,-0.0215424,0.00567734,-4.09596,-0.557564,-0.451044,-2.92588,-1,14
220681879299293184,-0.0215424,0.00567734,-4.09596,0.74421,0.257179,0.171428,1,11
220681948018769920,-0.0215424,0.00567734,-4.09596,-0.097279,-0.501977,-0.0613597,-1,11
220682016738246656,-0.0215424,0.00567734,-4.09596,0.977004,-0.825041,4.95741,1,13
220682085457723392,-0.0215424,0.00567734,-4.09596,0.755397,-1.63939,3.39745,-1,12
220682154177200128,-0.0215424,0.00567734,-4.09596,-0.314879,-0.573587,1.61776,-1,11
